relative_path,label,class_name
bathtub/train/bathtub_0091.off,0,bathtub
bathtub/train/bathtub_0092.off,0,bathtub
bathtub/train/bathtub_0093.off,0,bathtub
bathtub/train/bathtub_0094.off,0,bathtub
bathtub/train/bathtub_0095.off,0,bathtub
bathtub/train/bathtub_0096.off,0,bathtub
bathtub/train/bathtub_0097.off,0,bathtub
bathtub/train/bathtub_0098.off,0,bathtub
bathtub/train/bathtub_0099.off,0,bathtub
bathtub/train/bathtub_0100.off,0,bathtub
bathtub/train/bathtub_0101.off,0,bathtub
bathtub/train/bathtub_0102.off,0,bathtub
bathtub/train/bathtub_0103.off,0,bathtub
bathtub/train/bathtub_0104.off,0,bathtub
bathtub/train/bathtub_0105.off,0,bathtub
bathtub/train/bathtub_0106.off,0,bathtub
bed/train/bed_0001.off,1,bed
bed/train/bed_0002.off,1,bed
bed/train/bed_0003.off,1,bed
bed/train/bed_0004.off,1,bed
bed/train/bed_0005.off,1,bed
bed/train/bed_0006.off,1,bed
bed/train/bed_0007.off,1,bed
bed/train/bed_0008.off,1,bed
bed/train/bed_0009.off,1,bed
bed/train/bed_0010.off,1,bed
bed/train/bed_0011.off,1,bed
bed/train/bed_0012.off,1,bed
bed/train/bed_0013.off,1,bed
bed/train/bed_0014.off,1,bed
bed/train/bed_0015.off,1,bed
bed/train/bed_0016.off,1,bed
bed/train/bed_0017.off,1,bed
bed/train/bed_0018.off,1,bed
bed/train/bed_0019.off,1,bed
bed/train/bed_0020.off,1,bed
bed/train/bed_0021.off,1,bed
bed/train/bed_0022.off,1,bed
bed/train/bed_0023.off,1,bed
bed/train/bed_0024.off,1,bed
bed/train/bed_0025.off,1,bed
bed/train/bed_0026.off,1,bed
bed/train/bed_0027.off,1,bed
bed/train/bed_0028.off,1,bed
bed/train/bed_0029.off,1,bed
bed/train/bed_0030.off,1,bed
bed/train/bed_0031.off,1,bed
bed/train/bed_0032.off,1,bed
bed/train/bed_0033.off,1,bed
bed/train/bed_0034.off,1,bed
bed/train/bed_0035.off,1,bed
bed/train/bed_0036.off,1,bed
bed/train/bed_0037.off,1,bed
bed/train/bed_0038.off,1,bed
bed/train/bed_0039.off,1,bed
bed/train/bed_0040.off,1,bed
bed/train/bed_0041.off,1,bed
bed/train/bed_0042.off,1,bed
bed/train/bed_0043.off,1,bed
bed/train/bed_0044.off,1,bed
bed/train/bed_0045.off,1,bed
bed/train/bed_0046.off,1,bed
bed/train/bed_0047.off,1,bed
bed/train/bed_0048.off,1,bed
bed/train/bed_0049.off,1,bed
bed/train/bed_0050.off,1,bed
bed/train/bed_0051.off,1,bed
bed/train/bed_0052.off,1,bed
bed/train/bed_0053.off,1,bed
bed/train/bed_0054.off,1,bed
bed/train/bed_0055.off,1,bed
bed/train/bed_0056.off,1,bed
bed/train/bed_0057.off,1,bed
bed/train/bed_0058.off,1,bed
bed/train/bed_0059.off,1,bed
bed/train/bed_0060.off,1,bed
bed/train/bed_0061.off,1,bed
bed/train/bed_0062.off,1,bed
bed/train/bed_0063.off,1,bed
bed/train/bed_0064.off,1,bed
bed/train/bed_0065.off,1,bed
bed/train/bed_0066.off,1,bed
bed/train/bed_0067.off,1,bed
bed/train/bed_0068.off,1,bed
bed/train/bed_0069.off,1,bed
bed/train/bed_0070.off,1,bed
bed/train/bed_0071.off,1,bed
bed/train/bed_0072.off,1,bed
bed/train/bed_0073.off,1,bed
bed/train/bed_0074.off,1,bed
bed/train/bed_0075.off,1,bed
bed/train/bed_0076.off,1,bed
bed/train/bed_0077.off,1,bed
bed/train/bed_0078.off,1,bed
bed/train/bed_0079.off,1,bed
bed/train/bed_0080.off,1,bed
bed/train/bed_0081.off,1,bed
bed/train/bed_0082.off,1,bed
bed/train/bed_0083.off,1,bed
bed/train/bed_0084.off,1,bed
bed/train/bed_0085.off,1,bed
bed/train/bed_0086.off,1,bed
bed/train/bed_0087.off,1,bed
bed/train/bed_0088.off,1,bed
bed/train/bed_0089.off,1,bed
bed/train/bed_0090.off,1,bed
bed/train/bed_0091.off,1,bed
bed/train/bed_0092.off,1,bed
bed/train/bed_0093.off,1,bed
bed/train/bed_0094.off,1,bed
bed/train/bed_0095.off,1,bed
bed/train/bed_0096.off,1,bed
bed/train/bed_0097.off,1,bed
bed/train/bed_0098.off,1,bed
bed/train/bed_0099.off,1,bed
bed/train/bed_0100.off,1,bed
bed/train/bed_0101.off,1,bed
bed/train/bed_0102.off,1,bed
bed/train/bed_0103.off,1,bed
bed/train/bed_0104.off,1,bed
bed/train/bed_0105.off,1,bed
bed/train/bed_0106.off,1,bed
bed/train/bed_0107.off,1,bed
bed/train/bed_0108.off,1,bed
bed/train/bed_0109.off,1,bed
bed/train/bed_0110.off,1,bed
bed/train/bed_0111.off,1,bed
bed/train/bed_0112.off,1,bed
bed/train/bed_0113.off,1,bed
bed/train/bed_0114.off,1,bed
bed/train/bed_0115.off,1,bed
bed/train/bed_0116.off,1,bed
bed/train/bed_0117.off,1,bed
bed/train/bed_0118.off,1,bed
bed/train/bed_0119.off,1,bed
bed/train/bed_0120.off,1,bed
bed/train/bed_0121.off,1,bed
bed/train/bed_0122.off,1,bed
bed/train/bed_0123.off,1,bed
bed/train/bed_0124.off,1,bed
bed/train/bed_0125.off,1,bed
bed/train/bed_0126.off,1,bed
bed/train/bed_0127.off,1,bed
bed/train/bed_0128.off,1,bed
bed/train/bed_0129.off,1,bed
bed/train/bed_0130.off,1,bed
bed/train/bed_0131.off,1,bed
bed/train/bed_0132.off,1,bed
bed/train/bed_0133.off,1,bed
bed/train/bed_0134.off,1,bed
bed/train/bed_0135.off,1,bed
bed/train/bed_0136.off,1,bed
bed/train/bed_0137.off,1,bed
bed/train/bed_0138.off,1,bed
bed/train/bed_0139.off,1,bed
bed/train/bed_0140.off,1,bed
bed/train/bed_0141.off,1,bed
bed/train/bed_0142.off,1,bed
bed/train/bed_0143.off,1,bed
bed/train/bed_0144.off,1,bed
bed/train/bed_0145.off,1,bed
bed/train/bed_0146.off,1,bed
bed/train/bed_0147.off,1,bed
bed/train/bed_0148.off,1,bed
bed/train/bed_0149.off,1,bed
bed/train/bed_0150.off,1,bed
bed/train/bed_0151.off,1,bed
bed/train/bed_0152.off,1,bed
bed/train/bed_0153.off,1,bed
bed/train/bed_0154.off,1,bed
bed/train/bed_0155.off,1,bed
bed/train/bed_0156.off,1,bed
bed/train/bed_0157.off,1,bed
bed/train/bed_0158.off,1,bed
bed/train/bed_0159.off,1,bed
bed/train/bed_0160.off,1,bed
bed/train/bed_0161.off,1,bed
bed/train/bed_0162.off,1,bed
bed/train/bed_0163.off,1,bed
bed/train/bed_0164.off,1,bed
bed/train/bed_0165.off,1,bed
bed/train/bed_0166.off,1,bed
bed/train/bed_0167.off,1,bed
bed/train/bed_0168.off,1,bed
bed/train/bed_0169.off,1,bed
bed/train/bed_0170.off,1,bed
bed/train/bed_0171.off,1,bed
bed/train/bed_0172.off,1,bed
bed/train/bed_0173.off,1,bed
bed/train/bed_0174.off,1,bed
bed/train/bed_0175.off,1,bed
bed/train/bed_0176.off,1,bed
bed/train/bed_0177.off,1,bed
bed/train/bed_0178.off,1,bed
bed/train/bed_0179.off,1,bed
bed/train/bed_0180.off,1,bed
bed/train/bed_0181.off,1,bed
bed/train/bed_0182.off,1,bed
bed/train/bed_0183.off,1,bed
bed/train/bed_0184.off,1,bed
bed/train/bed_0185.off,1,bed
bed/train/bed_0186.off,1,bed
bed/train/bed_0187.off,1,bed
bed/train/bed_0188.off,1,bed
bed/train/bed_0189.off,1,bed
bed/train/bed_0190.off,1,bed
bed/train/bed_0191.off,1,bed
bed/train/bed_0192.off,1,bed
bed/train/bed_0193.off,1,bed
bed/train/bed_0194.off,1,bed
bed/train/bed_0195.off,1,bed
bed/train/bed_0196.off,1,bed
bed/train/bed_0197.off,1,bed
bed/train/bed_0198.off,1,bed
bed/train/bed_0199.off,1,bed
bed/train/bed_0200.off,1,bed
bed/train/bed_0201.off,1,bed
bed/train/bed_0202.off,1,bed
bed/train/bed_0203.off,1,bed
bed/train/bed_0204.off,1,bed
bed/train/bed_0205.off,1,bed
bed/train/bed_0206.off,1,bed
bed/train/bed_0207.off,1,bed
bed/train/bed_0208.off,1,bed
bed/train/bed_0209.off,1,bed
bed/train/bed_0210.off,1,bed
bed/train/bed_0211.off,1,bed
bed/train/bed_0212.off,1,bed
bed/train/bed_0213.off,1,bed
bed/train/bed_0214.off,1,bed
bed/train/bed_0215.off,1,bed
bed/train/bed_0216.off,1,bed
bed/train/bed_0217.off,1,bed
bed/train/bed_0218.off,1,bed
bed/train/bed_0219.off,1,bed
bed/train/bed_0220.off,1,bed
bed/train/bed_0221.off,1,bed
bed/train/bed_0222.off,1,bed
bed/train/bed_0223.off,1,bed
bed/train/bed_0224.off,1,bed
bed/train/bed_0225.off,1,bed
bed/train/bed_0226.off,1,bed
bed/train/bed_0227.off,1,bed
bed/train/bed_0228.off,1,bed
bed/train/bed_0229.off,1,bed
bed/train/bed_0230.off,1,bed
bed/train/bed_0231.off,1,bed
bed/train/bed_0232.off,1,bed
bed/train/bed_0233.off,1,bed
bed/train/bed_0234.off,1,bed
bed/train/bed_0235.off,1,bed
bed/train/bed_0236.off,1,bed
bed/train/bed_0237.off,1,bed
bed/train/bed_0238.off,1,bed
bed/train/bed_0239.off,1,bed
bed/train/bed_0240.off,1,bed
bed/train/bed_0241.off,1,bed
bed/train/bed_0242.off,1,bed
bed/train/bed_0243.off,1,bed
bed/train/bed_0244.off,1,bed
bed/train/bed_0245.off,1,bed
bed/train/bed_0246.off,1,bed
bed/train/bed_0247.off,1,bed
bed/train/bed_0248.off,1,bed
bed/train/bed_0249.off,1,bed
bed/train/bed_0250.off,1,bed
bed/train/bed_0251.off,1,bed
bed/train/bed_0252.off,1,bed
bed/train/bed_0253.off,1,bed
bed/train/bed_0254.off,1,bed
bed/train/bed_0255.off,1,bed
bed/train/bed_0256.off,1,bed
bed/train/bed_0257.off,1,bed
bed/train/bed_0258.off,1,bed
bed/train/bed_0259.off,1,bed
bed/train/bed_0260.off,1,bed
bed/train/bed_0261.off,1,bed
bed/train/bed_0262.off,1,bed
bed/train/bed_0263.off,1,bed
bed/train/bed_0264.off,1,bed
bed/train/bed_0265.off,1,bed
bed/train/bed_0266.off,1,bed
bed/train/bed_0267.off,1,bed
bed/train/bed_0268.off,1,bed
bed/train/bed_0269.off,1,bed
bed/train/bed_0270.off,1,bed
bed/train/bed_0271.off,1,bed
bed/train/bed_0272.off,1,bed
bed/train/bed_0273.off,1,bed
bed/train/bed_0274.off,1,bed
bed/train/bed_0275.off,1,bed
bed/train/bed_0276.off,1,bed
bed/train/bed_0277.off,1,bed
bed/train/bed_0278.off,1,bed
bed/train/bed_0279.off,1,bed
bed/train/bed_0280.off,1,bed
bed/train/bed_0281.off,1,bed
bed/train/bed_0282.off,1,bed
bed/train/bed_0283.off,1,bed
bed/train/bed_0284.off,1,bed
bed/train/bed_0285.off,1,bed
bed/train/bed_0286.off,1,bed
bed/train/bed_0287.off,1,bed
bed/train/bed_0288.off,1,bed
bed/train/bed_0289.off,1,bed
bed/train/bed_0290.off,1,bed
bed/train/bed_0291.off,1,bed
bed/train/bed_0292.off,1,bed
bed/train/bed_0293.off,1,bed
bed/train/bed_0294.off,1,bed
bed/train/bed_0295.off,1,bed
bed/train/bed_0296.off,1,bed
bed/train/bed_0297.off,1,bed
bed/train/bed_0298.off,1,bed
bed/train/bed_0299.off,1,bed
bed/train/bed_0300.off,1,bed
bed/train/bed_0301.off,1,bed
bed/train/bed_0302.off,1,bed
bed/train/bed_0303.off,1,bed
bed/train/bed_0304.off,1,bed
bed/train/bed_0305.off,1,bed
bed/train/bed_0306.off,1,bed
bed/train/bed_0307.off,1,bed
bed/train/bed_0308.off,1,bed
bed/train/bed_0309.off,1,bed
bed/train/bed_0310.off,1,bed
bed/train/bed_0311.off,1,bed
bed/train/bed_0312.off,1,bed
bed/train/bed_0313.off,1,bed
bed/train/bed_0314.off,1,bed
bed/train/bed_0315.off,1,bed
bed/train/bed_0316.off,1,bed
bed/train/bed_0317.off,1,bed
bed/train/bed_0318.off,1,bed
bed/train/bed_0319.off,1,bed
bed/train/bed_0320.off,1,bed
bed/train/bed_0321.off,1,bed
bed/train/bed_0322.off,1,bed
bed/train/bed_0323.off,1,bed
bed/train/bed_0324.off,1,bed
bed/train/bed_0325.off,1,bed
bed/train/bed_0326.off,1,bed
bed/train/bed_0327.off,1,bed
bed/train/bed_0328.off,1,bed
bed/train/bed_0329.off,1,bed
bed/train/bed_0330.off,1,bed
bed/train/bed_0331.off,1,bed
bed/train/bed_0332.off,1,bed
bed/train/bed_0333.off,1,bed
bed/train/bed_0334.off,1,bed
bed/train/bed_0335.off,1,bed
bed/train/bed_0336.off,1,bed
bed/train/bed_0337.off,1,bed
bed/train/bed_0338.off,1,bed
bed/train/bed_0339.off,1,bed
bed/train/bed_0340.off,1,bed
bed/train/bed_0341.off,1,bed
bed/train/bed_0342.off,1,bed
bed/train/bed_0343.off,1,bed
bed/train/bed_0344.off,1,bed
bed/train/bed_0345.off,1,bed
bed/train/bed_0346.off,1,bed
bed/train/bed_0347.off,1,bed
bed/train/bed_0348.off,1,bed
bed/train/bed_0349.off,1,bed
bed/train/bed_0350.off,1,bed
bed/train/bed_0351.off,1,bed
bed/train/bed_0352.off,1,bed
bed/train/bed_0353.off,1,bed
bed/train/bed_0354.off,1,bed
bed/train/bed_0355.off,1,bed
bed/train/bed_0356.off,1,bed
bed/train/bed_0357.off,1,bed
bed/train/bed_0358.off,1,bed
bed/train/bed_0359.off,1,bed
bed/train/bed_0360.off,1,bed
bed/train/bed_0361.off,1,bed
bed/train/bed_0362.off,1,bed
bed/train/bed_0363.off,1,bed
bed/train/bed_0364.off,1,bed
bed/train/bed_0365.off,1,bed
bed/train/bed_0366.off,1,bed
bed/train/bed_0367.off,1,bed
bed/train/bed_0368.off,1,bed
bed/train/bed_0369.off,1,bed
bed/train/bed_0370.off,1,bed
bed/train/bed_0371.off,1,bed
bed/train/bed_0372.off,1,bed
bed/train/bed_0373.off,1,bed
bed/train/bed_0374.off,1,bed
bed/train/bed_0375.off,1,bed
bed/train/bed_0376.off,1,bed
bed/train/bed_0377.off,1,bed
bed/train/bed_0378.off,1,bed
bed/train/bed_0379.off,1,bed
bed/train/bed_0380.off,1,bed
bed/train/bed_0381.off,1,bed
bed/train/bed_0382.off,1,bed
bed/train/bed_0383.off,1,bed
bed/train/bed_0384.off,1,bed
bed/train/bed_0385.off,1,bed
bed/train/bed_0386.off,1,bed
bed/train/bed_0387.off,1,bed
bed/train/bed_0388.off,1,bed
bed/train/bed_0389.off,1,bed
bed/train/bed_0390.off,1,bed
bed/train/bed_0391.off,1,bed
bed/train/bed_0392.off,1,bed
bed/train/bed_0393.off,1,bed
bed/train/bed_0394.off,1,bed
bed/train/bed_0395.off,1,bed
bed/train/bed_0396.off,1,bed
bed/train/bed_0397.off,1,bed
bed/train/bed_0398.off,1,bed
bed/train/bed_0399.off,1,bed
bed/train/bed_0400.off,1,bed
bed/train/bed_0401.off,1,bed
bed/train/bed_0402.off,1,bed
bed/train/bed_0403.off,1,bed
bed/train/bed_0404.off,1,bed
bed/train/bed_0405.off,1,bed
bed/train/bed_0406.off,1,bed
bed/train/bed_0407.off,1,bed
bed/train/bed_0408.off,1,bed
bed/train/bed_0409.off,1,bed
bed/train/bed_0410.off,1,bed
bed/train/bed_0411.off,1,bed
bed/train/bed_0412.off,1,bed
bed/train/bed_0413.off,1,bed
bed/train/bed_0414.off,1,bed
bed/train/bed_0415.off,1,bed
bed/train/bed_0416.off,1,bed
bed/train/bed_0417.off,1,bed
bed/train/bed_0418.off,1,bed
bed/train/bed_0419.off,1,bed
bed/train/bed_0420.off,1,bed
bed/train/bed_0421.off,1,bed
bed/train/bed_0422.off,1,bed
bed/train/bed_0423.off,1,bed
bed/train/bed_0424.off,1,bed
bed/train/bed_0425.off,1,bed
bed/train/bed_0426.off,1,bed
bed/train/bed_0427.off,1,bed
bed/train/bed_0428.off,1,bed
bed/train/bed_0429.off,1,bed
bed/train/bed_0430.off,1,bed
bed/train/bed_0431.off,1,bed
bed/train/bed_0432.off,1,bed
bed/train/bed_0433.off,1,bed
bed/train/bed_0434.off,1,bed
bed/train/bed_0435.off,1,bed
bed/train/bed_0436.off,1,bed
bed/train/bed_0437.off,1,bed
bed/train/bed_0438.off,1,bed
bed/train/bed_0439.off,1,bed
bed/train/bed_0440.off,1,bed
bed/train/bed_0441.off,1,bed
bed/train/bed_0442.off,1,bed
bed/train/bed_0443.off,1,bed
bed/train/bed_0444.off,1,bed
bed/train/bed_0445.off,1,bed
bed/train/bed_0446.off,1,bed
bed/train/bed_0447.off,1,bed
bed/train/bed_0448.off,1,bed
bed/train/bed_0449.off,1,bed
bed/train/bed_0450.off,1,bed
bed/train/bed_0451.off,1,bed
bed/train/bed_0452.off,1,bed
bed/train/bed_0453.off,1,bed
bed/train/bed_0454.off,1,bed
bed/train/bed_0455.off,1,bed
bed/train/bed_0456.off,1,bed
bed/train/bed_0457.off,1,bed
bed/train/bed_0458.off,1,bed
bed/train/bed_0459.off,1,bed
bed/train/bed_0460.off,1,bed
bed/train/bed_0461.off,1,bed
bed/train/bed_0462.off,1,bed
bed/train/bed_0463.off,1,bed
bed/train/bed_0464.off,1,bed
bed/train/bed_0465.off,1,bed
bed/train/bed_0466.off,1,bed
bed/train/bed_0467.off,1,bed
bed/train/bed_0468.off,1,bed
bed/train/bed_0469.off,1,bed
bed/train/bed_0470.off,1,bed
bed/train/bed_0471.off,1,bed
bed/train/bed_0472.off,1,bed
bed/train/bed_0473.off,1,bed
bed/train/bed_0474.off,1,bed
bed/train/bed_0475.off,1,bed
bed/train/bed_0476.off,1,bed
bed/train/bed_0477.off,1,bed
bed/train/bed_0478.off,1,bed
bed/train/bed_0479.off,1,bed
bed/train/bed_0480.off,1,bed
bed/train/bed_0481.off,1,bed
bed/train/bed_0482.off,1,bed
bed/train/bed_0483.off,1,bed
bed/train/bed_0484.off,1,bed
bed/train/bed_0485.off,1,bed
bed/train/bed_0486.off,1,bed
bed/train/bed_0487.off,1,bed
bed/train/bed_0488.off,1,bed
bed/train/bed_0489.off,1,bed
bed/train/bed_0490.off,1,bed
bed/train/bed_0491.off,1,bed
bed/train/bed_0492.off,1,bed
bed/train/bed_0493.off,1,bed
bed/train/bed_0494.off,1,bed
bed/train/bed_0495.off,1,bed
bed/train/bed_0496.off,1,bed
bed/train/bed_0497.off,1,bed
bed/train/bed_0498.off,1,bed
bed/train/bed_0499.off,1,bed
bed/train/bed_0500.off,1,bed
bed/train/bed_0501.off,1,bed
bed/train/bed_0502.off,1,bed
bed/train/bed_0503.off,1,bed
bed/train/bed_0504.off,1,bed
bed/train/bed_0505.off,1,bed
bed/train/bed_0506.off,1,bed
bed/train/bed_0507.off,1,bed
bed/train/bed_0508.off,1,bed
bed/train/bed_0509.off,1,bed
bed/train/bed_0510.off,1,bed
bed/train/bed_0511.off,1,bed
bed/train/bed_0512.off,1,bed
bed/train/bed_0513.off,1,bed
bed/train/bed_0514.off,1,bed
bed/train/bed_0515.off,1,bed
chair/train/chair_0001.off,2,chair
chair/train/chair_0002.off,2,chair
chair/train/chair_0003.off,2,chair
chair/train/chair_0004.off,2,chair
chair/train/chair_0005.off,2,chair
chair/train/chair_0006.off,2,chair
chair/train/chair_0007.off,2,chair
chair/train/chair_0008.off,2,chair
chair/train/chair_0009.off,2,chair
chair/train/chair_0010.off,2,chair
chair/train/chair_0011.off,2,chair
chair/train/chair_0012.off,2,chair
chair/train/chair_0013.off,2,chair
chair/train/chair_0014.off,2,chair
chair/train/chair_0015.off,2,chair
chair/train/chair_0016.off,2,chair
chair/train/chair_0017.off,2,chair
chair/train/chair_0018.off,2,chair
chair/train/chair_0019.off,2,chair
chair/train/chair_0020.off,2,chair
chair/train/chair_0021.off,2,chair
chair/train/chair_0022.off,2,chair
chair/train/chair_0023.off,2,chair
chair/train/chair_0024.off,2,chair
chair/train/chair_0025.off,2,chair
chair/train/chair_0026.off,2,chair
chair/train/chair_0027.off,2,chair
chair/train/chair_0028.off,2,chair
chair/train/chair_0029.off,2,chair
chair/train/chair_0030.off,2,chair
chair/train/chair_0031.off,2,chair
chair/train/chair_0032.off,2,chair
chair/train/chair_0033.off,2,chair
chair/train/chair_0034.off,2,chair
chair/train/chair_0035.off,2,chair
chair/train/chair_0036.off,2,chair
chair/train/chair_0037.off,2,chair
chair/train/chair_0038.off,2,chair
chair/train/chair_0039.off,2,chair
chair/train/chair_0040.off,2,chair
chair/train/chair_0041.off,2,chair
chair/train/chair_0042.off,2,chair
chair/train/chair_0043.off,2,chair
chair/train/chair_0044.off,2,chair
chair/train/chair_0045.off,2,chair
chair/train/chair_0046.off,2,chair
chair/train/chair_0047.off,2,chair
chair/train/chair_0048.off,2,chair
chair/train/chair_0049.off,2,chair
chair/train/chair_0050.off,2,chair
chair/train/chair_0051.off,2,chair
chair/train/chair_0052.off,2,chair
chair/train/chair_0053.off,2,chair
chair/train/chair_0054.off,2,chair
chair/train/chair_0055.off,2,chair
chair/train/chair_0056.off,2,chair
chair/train/chair_0057.off,2,chair
chair/train/chair_0058.off,2,chair
chair/train/chair_0059.off,2,chair
chair/train/chair_0060.off,2,chair
chair/train/chair_0061.off,2,chair
chair/train/chair_0062.off,2,chair
chair/train/chair_0063.off,2,chair
chair/train/chair_0064.off,2,chair
chair/train/chair_0065.off,2,chair
chair/train/chair_0066.off,2,chair
chair/train/chair_0067.off,2,chair
chair/train/chair_0068.off,2,chair
chair/train/chair_0069.off,2,chair
chair/train/chair_0070.off,2,chair
chair/train/chair_0071.off,2,chair
chair/train/chair_0072.off,2,chair
chair/train/chair_0073.off,2,chair
chair/train/chair_0074.off,2,chair
chair/train/chair_0075.off,2,chair
chair/train/chair_0076.off,2,chair
chair/train/chair_0077.off,2,chair
chair/train/chair_0078.off,2,chair
chair/train/chair_0079.off,2,chair
chair/train/chair_0080.off,2,chair
chair/train/chair_0081.off,2,chair
chair/train/chair_0082.off,2,chair
chair/train/chair_0083.off,2,chair
chair/train/chair_0084.off,2,chair
chair/train/chair_0085.off,2,chair
chair/train/chair_0086.off,2,chair
chair/train/chair_0087.off,2,chair
chair/train/chair_0088.off,2,chair
chair/train/chair_0089.off,2,chair
chair/train/chair_0090.off,2,chair
chair/train/chair_0091.off,2,chair
chair/train/chair_0092.off,2,chair
chair/train/chair_0093.off,2,chair
chair/train/chair_0094.off,2,chair
chair/train/chair_0095.off,2,chair
chair/train/chair_0096.off,2,chair
chair/train/chair_0097.off,2,chair
chair/train/chair_0098.off,2,chair
chair/train/chair_0099.off,2,chair
chair/train/chair_0100.off,2,chair
chair/train/chair_0101.off,2,chair
chair/train/chair_0102.off,2,chair
chair/train/chair_0103.off,2,chair
chair/train/chair_0104.off,2,chair
chair/train/chair_0105.off,2,chair
chair/train/chair_0106.off,2,chair
chair/train/chair_0107.off,2,chair
chair/train/chair_0108.off,2,chair
chair/train/chair_0109.off,2,chair
chair/train/chair_0110.off,2,chair
chair/train/chair_0111.off,2,chair
chair/train/chair_0112.off,2,chair
chair/train/chair_0113.off,2,chair
chair/train/chair_0114.off,2,chair
chair/train/chair_0115.off,2,chair
chair/train/chair_0116.off,2,chair
chair/train/chair_0117.off,2,chair
chair/train/chair_0118.off,2,chair
chair/train/chair_0119.off,2,chair
chair/train/chair_0120.off,2,chair
